"new_cases"	"deaths"	"teryt"	"date"
3	0	"t0201"	"20210315"
35	0	"t0202"	"20210315"
28	0	"t0203"	"20210315"
3	0	"t0205"	"20210315"
14	0	"t0206"	"20210315"
11	0	"t0207"	"20210315"
90	0	"t0208"	"20210315"
7	0	"t0209"	"20210315"
1	0	"t0210"	"20210315"
4	0	"t0211"	"20210315"
1	0	"t0212"	"20210315"
20	0	"t0213"	"20210315"
35	0	"t0214"	"20210315"
27	0	"t0215"	"20210315"
4	0	"t0216"	"20210315"
42	0	"t0217"	"20210315"
7	0	"t0218"	"20210315"
8	0	"t0219"	"20210315"
25	0	"t0220"	"20210315"
30	0	"t0221"	"20210315"
7	0	"t0222"	"20210315"
85	0	"t0223"	"20210315"
19	0	"t0224"	"20210315"
3	0	"t0226"	"20210315"
29	0	"t0261"	"20210315"
20	0	"t0262"	"20210315"
332	1	"t0264"	"20210315"
42	0	"t0265"	"20210315"
14	0	"t0401"	"20210315"
8	0	"t0402"	"20210315"
41	0	"t0403"	"20210315"
12	0	"t0404"	"20210315"
5	0	"t0405"	"20210315"
10	0	"t0406"	"20210315"
65	0	"t0407"	"20210315"
21	0	"t0408"	"20210315"
12	0	"t0409"	"20210315"
31	0	"t0410"	"20210315"
27	0	"t0412"	"20210315"
5	0	"t0413"	"20210315"
13	0	"t0414"	"20210315"
26	0	"t0415"	"20210315"
10	0	"t0416"	"20210315"
3	0	"t0417"	"20210315"
6	0	"t0418"	"20210315"
43	0	"t0419"	"20210315"
154	0	"t0461"	"20210315"
31	0	"t0462"	"20210315"
52	0	"t0463"	"20210315"
7	1	"t0464"	"20210315"
15	0	"t0601"	"20210315"
1	0	"t0602"	"20210315"
4	0	"t0603"	"20210315"
3	0	"t0604"	"20210315"
7	0	"t0606"	"20210315"
1	0	"t0607"	"20210315"
6	0	"t0608"	"20210315"
18	0	"t0609"	"20210315"
2	0	"t0610"	"20210315"
4	0	"t0611"	"20210315"
3	0	"t0612"	"20210315"
2	0	"t0613"	"20210315"
11	0	"t0614"	"20210315"
4	0	"t0615"	"20210315"
1	0	"t0616"	"20210315"
5	0	"t0617"	"20210315"
3	0	"t0619"	"20210315"
6	0	"t0620"	"20210315"
3	0	"t0661"	"20210315"
2	0	"t0662"	"20210315"
37	0	"t0663"	"20210315"
1	0	"t0664"	"20210315"
23	0	"t0801"	"20210315"
14	0	"t0802"	"20210315"
32	0	"t0803"	"20210315"
52	0	"t0804"	"20210315"
16	0	"t0805"	"20210315"
28	0	"t0806"	"20210315"
8	0	"t0807"	"20210315"
15	0	"t0808"	"20210315"
40	0	"t0809"	"20210315"
8	0	"t0810"	"20210315"
10	0	"t0811"	"20210315"
1	0	"t0812"	"20210315"
51	0	"t0861"	"20210315"
98	0	"t0862"	"20210315"
9	0	"t1001"	"20210315"
8	0	"t1002"	"20210315"
7	0	"t1003"	"20210315"
2	0	"t1004"	"20210315"
5	0	"t1005"	"20210315"
19	0	"t1006"	"20210315"
11	0	"t1007"	"20210315"
28	0	"t1008"	"20210315"
2	0	"t1009"	"20210315"
15	0	"t1010"	"20210315"
1	0	"t1011"	"20210315"
7	0	"t1012"	"20210315"
6	0	"t1013"	"20210315"
21	0	"t1014"	"20210315"
4	0	"t1015"	"20210315"
8	0	"t1016"	"20210315"
3	0	"t1017"	"20210315"
2	0	"t1019"	"20210315"
31	0	"t1020"	"20210315"
1	0	"t1021"	"20210315"
240	0	"t1061"	"20210315"
16	0	"t1062"	"20210315"
10	0	"t1063"	"20210315"
14	0	"t1201"	"20210315"
8	0	"t1202"	"20210315"
22	0	"t1203"	"20210315"
2	0	"t1204"	"20210315"
3	0	"t1205"	"20210315"
90	0	"t1206"	"20210315"
5	0	"t1207"	"20210315"
9	0	"t1208"	"20210315"
17	0	"t1209"	"20210315"
17	2	"t1210"	"20210315"
3	0	"t1211"	"20210315"
32	0	"t1212"	"20210315"
37	1	"t1213"	"20210315"
6	0	"t1214"	"20210315"
10	0	"t1215"	"20210315"
16	0	"t1216"	"20210315"
10	0	"t1217"	"20210315"
35	0	"t1218"	"20210315"
75	1	"t1219"	"20210315"
266	1	"t1261"	"20210315"
7	2	"t1262"	"20210315"
15	0	"t1263"	"20210315"
12	0	"t1401"	"20210315"
34	0	"t1402"	"20210315"
21	0	"t1403"	"20210315"
3	0	"t1404"	"20210315"
20	0	"t1405"	"20210315"
51	0	"t1406"	"20210315"
18	0	"t1407"	"20210315"
115	0	"t1408"	"20210315"
1	1	"t1409"	"20210315"
5	0	"t1411"	"20210315"
33	0	"t1412"	"20210315"
52	0	"t1413"	"20210315"
61	0	"t1414"	"20210315"
11	0	"t1415"	"20210315"
6	0	"t1416"	"20210315"
82	0	"t1417"	"20210315"
106	0	"t1418"	"20210315"
17	1	"t1419"	"20210315"
16	0	"t1420"	"20210315"
91	0	"t1421"	"20210315"
11	0	"t1422"	"20210315"
4	0	"t1423"	"20210315"
11	0	"t1424"	"20210315"
33	0	"t1425"	"20210315"
3	0	"t1426"	"20210315"
14	0	"t1427"	"20210315"
11	0	"t1428"	"20210315"
4	0	"t1429"	"20210315"
2	0	"t1430"	"20210315"
76	0	"t1432"	"20210315"
7	0	"t1433"	"20210315"
167	1	"t1434"	"20210315"
26	0	"t1435"	"20210315"
5	0	"t1436"	"20210315"
8	0	"t1437"	"20210315"
32	0	"t1438"	"20210315"
14	0	"t1461"	"20210315"
40	0	"t1462"	"20210315"
36	0	"t1463"	"20210315"
5	0	"t1464"	"20210315"
1042	3	"t1465"	"20210315"
6	0	"t1601"	"20210315"
3	0	"t1602"	"20210315"
26	0	"t1603"	"20210315"
16	0	"t1604"	"20210315"
3	0	"t1605"	"20210315"
13	0	"t1606"	"20210315"
41	0	"t1607"	"20210315"
12	0	"t1608"	"20210315"
29	0	"t1609"	"20210315"
21	0	"t1610"	"20210315"
11	0	"t1611"	"20210315"
82	0	"t1661"	"20210315"
12	0	"t1801"	"20210315"
6	0	"t1802"	"20210315"
18	0	"t1803"	"20210315"
14	0	"t1804"	"20210315"
25	0	"t1805"	"20210315"
20	0	"t1806"	"20210315"
20	0	"t1807"	"20210315"
19	0	"t1808"	"20210315"
6	1	"t1809"	"20210315"
18	0	"t1810"	"20210315"
32	0	"t1811"	"20210315"
15	0	"t1812"	"20210315"
20	0	"t1813"	"20210315"
21	0	"t1814"	"20210315"
4	0	"t1815"	"20210315"
57	0	"t1816"	"20210315"
44	0	"t1817"	"20210315"
34	0	"t1818"	"20210315"
15	0	"t1819"	"20210315"
31	1	"t1820"	"20210315"
13	0	"t1821"	"20210315"
6	0	"t1861"	"20210315"
31	0	"t1862"	"20210315"
48	0	"t1863"	"20210315"
36	0	"t1864"	"20210315"
7	0	"t2001"	"20210315"
42	0	"t2002"	"20210315"
11	0	"t2003"	"20210315"
2	0	"t2004"	"20210315"
5	0	"t2005"	"20210315"
3	0	"t2006"	"20210315"
12	0	"t2007"	"20210315"
6	0	"t2008"	"20210315"
8	0	"t2009"	"20210315"
7	0	"t2010"	"20210315"
6	0	"t2011"	"20210315"
3	0	"t2013"	"20210315"
4	0	"t2014"	"20210315"
53	0	"t2061"	"20210315"
17	0	"t2062"	"20210315"
6	0	"t2063"	"20210315"
23	0	"t2201"	"20210315"
11	0	"t2202"	"20210315"
5	0	"t2203"	"20210315"
66	0	"t2204"	"20210315"
47	0	"t2205"	"20210315"
15	0	"t2206"	"20210315"
33	0	"t2207"	"20210315"
53	0	"t2208"	"20210315"
10	0	"t2209"	"20210315"
23	0	"t2211"	"20210315"
33	0	"t2212"	"20210315"
58	0	"t2213"	"20210315"
76	0	"t2214"	"20210315"
134	2	"t2215"	"20210315"
34	0	"t2216"	"20210315"
248	0	"t2261"	"20210315"
180	3	"t2262"	"20210315"
31	0	"t2263"	"20210315"
15	0	"t2264"	"20210315"
47	0	"t2401"	"20210315"
108	0	"t2402"	"20210315"
38	0	"t2403"	"20210315"
27	0	"t2404"	"20210315"
22	0	"t2405"	"20210315"
5	0	"t2406"	"20210315"
9	0	"t2407"	"20210315"
37	1	"t2408"	"20210315"
31	0	"t2409"	"20210315"
49	0	"t2410"	"20210315"
13	0	"t2411"	"20210315"
13	0	"t2412"	"20210315"
26	0	"t2413"	"20210315"
2	0	"t2414"	"20210315"
16	0	"t2415"	"20210315"
46	0	"t2416"	"20210315"
71	0	"t2417"	"20210315"
106	0	"t2461"	"20210315"
36	0	"t2462"	"20210315"
31	0	"t2463"	"20210315"
32	0	"t2464"	"20210315"
42	0	"t2465"	"20210315"
53	0	"t2466"	"20210315"
12	0	"t2467"	"20210315"
45	0	"t2468"	"20210315"
80	0	"t2469"	"20210315"
8	0	"t2470"	"20210315"
15	0	"t2471"	"20210315"
37	0	"t2472"	"20210315"
9	0	"t2473"	"20210315"
10	0	"t2474"	"20210315"
56	0	"t2475"	"20210315"
7	0	"t2476"	"20210315"
