"new_cases"	"deaths"	"teryt"	"date"
70	2	"t0201"	"20201125"
3	1	"t0202"	"20201125"
21	1	"t0203"	"20201125"
9	0	"t0204"	"20201125"
23	5	"t0205"	"20201125"
30	3	"t0206"	"20201125"
10	0	"t0207"	"20201125"
6	0	"t0208"	"20201125"
23	1	"t0209"	"20201125"
10	1	"t0210"	"20201125"
50	0	"t0211"	"20201125"
23	0	"t0212"	"20201125"
4	0	"t0213"	"20201125"
17	2	"t0214"	"20201125"
11	1	"t0215"	"20201125"
22	1	"t0216"	"20201125"
11	0	"t0217"	"20201125"
27	4	"t0218"	"20201125"
20	3	"t0219"	"20201125"
24	2	"t0220"	"20201125"
8	0	"t0221"	"20201125"
8	0	"t0222"	"20201125"
36	0	"t0223"	"20201125"
6	0	"t0224"	"20201125"
34	3	"t0225"	"20201125"
10	0	"t0226"	"20201125"
53	1	"t0261"	"20201125"
37	3	"t0262"	"20201125"
197	0	"t0264"	"20201125"
17	3	"t0265"	"20201125"
43	0	"t0401"	"20201125"
58	4	"t0402"	"20201125"
73	0	"t0403"	"20201125"
53	3	"t0404"	"20201125"
5	1	"t0405"	"20201125"
38	1	"t0406"	"20201125"
84	0	"t0407"	"20201125"
39	0	"t0408"	"20201125"
16	0	"t0409"	"20201125"
55	0	"t0410"	"20201125"
18	1	"t0411"	"20201125"
16	0	"t0412"	"20201125"
26	0	"t0413"	"20201125"
79	0	"t0414"	"20201125"
65	1	"t0415"	"20201125"
34	0	"t0416"	"20201125"
27	0	"t0417"	"20201125"
61	0	"t0418"	"20201125"
21	0	"t0419"	"20201125"
208	16	"t0461"	"20201125"
81	1	"t0462"	"20201125"
153	5	"t0463"	"20201125"
74	2	"t0464"	"20201125"
69	5	"t0601"	"20201125"
45	3	"t0602"	"20201125"
39	4	"t0603"	"20201125"
32	10	"t0604"	"20201125"
19	1	"t0605"	"20201125"
29	1	"t0606"	"20201125"
27	1	"t0607"	"20201125"
18	6	"t0608"	"20201125"
59	0	"t0609"	"20201125"
23	0	"t0610"	"20201125"
15	4	"t0611"	"20201125"
4	0	"t0612"	"20201125"
4	0	"t0613"	"20201125"
16	3	"t0614"	"20201125"
4	0	"t0615"	"20201125"
19	1	"t0616"	"20201125"
96	1	"t0617"	"20201125"
40	4	"t0618"	"20201125"
