"new_cases"	"deaths"	"teryt"	"date"
12	2	"t0201"	"20210303"
10	1	"t0202"	"20210303"
19	0	"t0203"	"20210303"
16	0	"t0204"	"20210303"
7	0	"t0205"	"20210303"
4	0	"t0206"	"20210303"
20	1	"t0207"	"20210303"
88	8	"t0208"	"20210303"
6	0	"t0209"	"20210303"
8	0	"t0210"	"20210303"
28	1	"t0211"	"20210303"
1	0	"t0212"	"20210303"
4	0	"t0213"	"20210303"
14	1	"t0214"	"20210303"
18	0	"t0215"	"20210303"
9	0	"t0216"	"20210303"
23	0	"t0217"	"20210303"
14	0	"t0218"	"20210303"
56	0	"t0219"	"20210303"
26	0	"t0220"	"20210303"
18	0	"t0221"	"20210303"
2	0	"t0222"	"20210303"
59	2	"t0223"	"20210303"
21	0	"t0224"	"20210303"
11	1	"t0225"	"20210303"
3	0	"t0226"	"20210303"
11	0	"t0261"	"20210303"
20	0	"t0262"	"20210303"
235	2	"t0264"	"20210303"
19	0	"t0265"	"20210303"
19	0	"t0401"	"20210303"
33	1	"t0402"	"20210303"
53	2	"t0403"	"20210303"
12	0	"t0404"	"20210303"
47	0	"t0405"	"20210303"
20	0	"t0406"	"20210303"
107	5	"t0407"	"20210303"
16	0	"t0408"	"20210303"
27	0	"t0409"	"20210303"
19	0	"t0410"	"20210303"
6	0	"t0411"	"20210303"
11	1	"t0412"	"20210303"
5	1	"t0413"	"20210303"
38	1	"t0414"	"20210303"
75	1	"t0415"	"20210303"
15	0	"t0416"	"20210303"
25	0	"t0417"	"20210303"
27	1	"t0418"	"20210303"
15	1	"t0419"	"20210303"
133	5	"t0461"	"20210303"
59	0	"t0462"	"20210303"
148	3	"t0463"	"20210303"
39	1	"t0464"	"20210303"
20	1	"t0601"	"20210303"
38	2	"t0602"	"20210303"
7	0	"t0603"	"20210303"
11	1	"t0604"	"20210303"
6	0	"t0605"	"20210303"
12	3	"t0606"	"20210303"
10	0	"t0607"	"20210303"
16	0	"t0608"	"20210303"
35	2	"t0609"	"20210303"
10	1	"t0610"	"20210303"
28	0	"t0611"	"20210303"
5	0	"t0612"	"20210303"
15	0	"t0613"	"20210303"
34	0	"t0614"	"20210303"
17	1	"t0615"	"20210303"
5	0	"t0616"	"20210303"
32	0	"t0617"	"20210303"
18	0	"t0618"	"20210303"
9	0	"t0619"	"20210303"
17	0	"t0620"	"20210303"
17	1	"t0661"	"20210303"
13	2	"t0662"	"20210303"
110	2	"t0663"	"20210303"
15	0	"t0664"	"20210303"
42	0	"t0801"	"20210303"
18	1	"t0802"	"20210303"
22	0	"t0803"	"20210303"
25	1	"t0804"	"20210303"
10	0	"t0805"	"20210303"
6	0	"t0806"	"20210303"
7	0	"t0807"	"20210303"
29	0	"t0808"	"20210303"
25	0	"t0809"	"20210303"
11	0	"t0810"	"20210303"
16	1	"t0811"	"20210303"
3	0	"t0812"	"20210303"
116	0	"t0861"	"20210303"
57	0	"t0862"	"20210303"
