"new_cases"	"deaths"	"teryt"	"date"
9	0	"t0201"	"20220830"
5	0	"t0202"	"20220830"
6	0	"t0203"	"20220830"
9	0	"t0206"	"20220830"
3	0	"t0207"	"20220830"
5	3	"t0208"	"20220830"
5	0	"t0209"	"20220830"
7	0	"t0210"	"20220830"
10	0	"t0211"	"20220830"
3	1	"t0212"	"20220830"
4	0	"t0214"	"20220830"
3	0	"t0215"	"20220830"
5	0	"t0216"	"20220830"
1	0	"t0217"	"20220830"
3	0	"t0218"	"20220830"
3	0	"t0219"	"20220830"
13	0	"t0220"	"20220830"
9	0	"t0221"	"20220830"
18	0	"t0222"	"20220830"
14	0	"t0223"	"20220830"
6	0	"t0224"	"20220830"
6	0	"t0226"	"20220830"
5	0	"t0261"	"20220830"
7	0	"t0262"	"20220830"
54	1	"t0264"	"20220830"
13	0	"t0265"	"20220830"
3	0	"t0401"	"20220830"
5	0	"t0402"	"20220830"
16	0	"t0403"	"20220830"
6	0	"t0404"	"20220830"
8	0	"t0405"	"20220830"
2	0	"t0406"	"20220830"
26	0	"t0407"	"20220830"
8	0	"t0408"	"20220830"
2	0	"t0409"	"20220830"
5	0	"t0410"	"20220830"
2	0	"t0411"	"20220830"
11	0	"t0412"	"20220830"
1	0	"t0413"	"20220830"
10	0	"t0414"	"20220830"
8	0	"t0415"	"20220830"
6	0	"t0416"	"20220830"
2	0	"t0417"	"20220830"
10	0	"t0418"	"20220830"
12	0	"t0419"	"20220830"
33	1	"t0461"	"20220830"
8	0	"t0462"	"20220830"
23	0	"t0463"	"20220830"
6	0	"t0464"	"20220830"
9	0	"t0601"	"20220830"
12	0	"t0602"	"20220830"
4	0	"t0603"	"20220830"
3	0	"t0604"	"20220830"
1	0	"t0605"	"20220830"
1	0	"t0606"	"20220830"
1	0	"t0607"	"20220830"
7	0	"t0608"	"20220830"
24	0	"t0609"	"20220830"
4	0	"t0610"	"20220830"
12	0	"t0611"	"20220830"
7	0	"t0612"	"20220830"
6	0	"t0613"	"20220830"
25	0	"t0614"	"20220830"
2	0	"t0615"	"20220830"
13	0	"t0616"	"20220830"
12	0	"t0617"	"20220830"
4	0	"t0618"	"20220830"
5	0	"t0619"	"20220830"
14	0	"t0620"	"20220830"
5	0	"t0661"	"20220830"
1	0	"t0662"	"20220830"
38	2	"t0663"	"20220830"
3	0	"t0664"	"20220830"
5	0	"t0801"	"20220830"
7	0	"t0802"	"20220830"
3	0	"t0803"	"20220830"
12	0	"t0804"	"20220830"
6	0	"t0805"	"20220830"
4	0	"t0806"	"20220830"
2	0	"t0807"	"20220830"
1	0	"t0808"	"20220830"
3	0	"t0809"	"20220830"
14	0	"t0810"	"20220830"
16	0	"t0811"	"20220830"
2	0	"t0812"	"20220830"
1	0	"t0861"	"20220830"
16	0	"t0862"	"20220830"
4	0	"t1001"	"20220830"
4	0	"t1002"	"20220830"
3	0	"t1003"	"20220830"
4	0	"t1004"	"20220830"
11	1	"t1005"	"20220830"
5	0	"t1006"	"20220830"
7	0	"t1007"	"20220830"
17	0	"t1008"	"20220830"
3	0	"t1009"	"20220830"
1	0	"t1010"	"20220830"
5	0	"t1011"	"20220830"
16	0	"t1012"	"20220830"
3	0	"t1013"	"20220830"
9	0	"t1014"	"20220830"
5	0	"t1015"	"20220830"
10	0	"t1016"	"20220830"
13	0	"t1017"	"20220830"
6	0	"t1018"	"20220830"
5	0	"t1019"	"20220830"
13	0	"t1020"	"20220830"
2	0	"t1021"	"20220830"
78	2	"t1061"	"20220830"
5	0	"t1062"	"20220830"
12	0	"t1063"	"20220830"
12	0	"t1201"	"20220830"
5	0	"t1202"	"20220830"
15	0	"t1203"	"20220830"
7	0	"t1205"	"20220830"
27	0	"t1206"	"20220830"
9	1	"t1207"	"20220830"
5	0	"t1208"	"20220830"
7	0	"t1209"	"20220830"
16	0	"t1210"	"20220830"
16	0	"t1211"	"20220830"
14	1	"t1212"	"20220830"
13	0	"t1213"	"20220830"
2	0	"t1214"	"20220830"
6	0	"t1215"	"20220830"
24	0	"t1216"	"20220830"
5	0	"t1217"	"20220830"
11	0	"t1218"	"20220830"
17	0	"t1219"	"20220830"
91	0	"t1261"	"20220830"
7	0	"t1262"	"20220830"
10	0	"t1263"	"20220830"
